Item number,Freq Target,Diam_LL,Diam_UL,Tip OD LENGTH,Formula-G,Formula-PO
SU024-IR-1,251,9.35,9.45,UPT TOD @10MM,#N/A,#N/A
SU024-IR-1,251,9.35,9.45,UPT TOD @90MM,#N/A,#N/A
SU024-IR-1,251,9.35,9.45,UPT TOD @185MM,#N/A,#N/A
SU024-IS-1,260,9.35,9.45,UPT TOD @10MM,#N/A,#N/A
SU024-IS-1,260,9.35,9.45,UPT TOD @90MM,#N/A,#N/A
SU024-IS-1,260,9.35,9.45,UPT TOD @185MM,#N/A,#N/A
SU024-WL-1,231,8.95,9.05,UPT TOD @10MM,#N/A,#N/A
SU024-WL-1,231,8.95,9.05,UPT TOD @50MM,#N/A,#N/A
SU024-WL-1,231,8.95,9.05,UPT TOD @100MM,#N/A,#N/A
SU024-WR-1,249,8.95,9.05,UPT TOD @10MM,#N/A,#N/A
SU024-WR-1,249,8.95,9.05,UPT TOD @50MM,#N/A,#N/A
SU024-WR-1,249,8.95,9.05,UPT TOD @100MM,#N/A,#N/A
SU024-WS-1,274,8.95,9.05,UPT TOD @10MM,#N/A,#N/A
SU024-WS-1,274,8.95,9.05,UPT TOD @50MM,#N/A,#N/A
SU024-WS-1,274,8.95,9.05,UPT TOD @100MM,#N/A,#N/A
SU028-IR-3,#N/A,9.15,9.25,UPT TOD @10MM,#N/A,#N/A
SU028-IR-3,#N/A,9.15,9.25,UPT TOD @70MM,#N/A,#N/A
SU028-IR-3,#N/A,9.15,9.25,UPT TOD @145MM,#N/A,#N/A
SU028-IS-3,#N/A,9.15,9.25,UPT TOD @10MM,#N/A,#N/A
SU028-IS-3,#N/A,9.15,9.25,UPT TOD @70MM,#N/A,#N/A
SU028-IS-3,#N/A,9.15,9.25,UPT TOD @145MM,#N/A,#N/A
SU028-UR-1,#N/A,9.15,9.25,UPT TOD @10MM,#N/A,#N/A
SU028-UR-1,#N/A,9.15,9.25,UPT TOD @60MM,#N/A,#N/A
SU028-UR-1,#N/A,9.15,9.25,UPT TOD @115MM,#N/A,#N/A
SU028-US-1,#N/A,9.15,9.25,UPT TOD @10MM,#N/A,#N/A
SU028-US-1,#N/A,9.15,9.25,UPT TOD @60MM,#N/A,#N/A
SU028-US-1,#N/A,9.15,9.25,UPT TOD @115MM,#N/A,#N/A
SU028-WR-1,#N/A,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
SU028-WR-1,#N/A,8.45,8.55,UPT TOD @38MM,#N/A,#N/A
SU028-WR-1,#N/A,8.45,8.55,UPT TOD @75MM,#N/A,#N/A
SU028-WS-1,#N/A,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
SU028-WS-1,#N/A,8.45,8.55,UPT TOD @38MM,#N/A,#N/A
SU028-WS-1,#N/A,8.45,8.55,UPT TOD @75MM,#N/A,#N/A
SU028-WSR1,#N/A,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
SU028-WSR1,#N/A,8.45,8.55,UPT TOD @38MM,#N/A,#N/A
SU028-WSR1,#N/A,8.45,8.55,UPT TOD @75MM,#N/A,#N/A
SU029-IR-1,#N/A,9.35,9.45,UPT TOD @10MM,#N/A,#N/A
SU029-IR-1,#N/A,9.35,9.45,UPT TOD @55MM,#N/A,#N/A
SU029-IR-1,#N/A,9.35,9.45,UPT TOD @110MM,#N/A,#N/A
SU029-IS-1,#N/A,9.35,9.45,UPT TOD @10MM,#N/A,#N/A
SU029-IS-1,#N/A,9.35,9.45,UPT TOD @55MM,#N/A,#N/A
SU029-IS-1,#N/A,9.35,9.45,UPT TOD @110MM,#N/A,#N/A
SU029-WS-1,#N/A,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
SU029-WS-1,#N/A,8.45,8.55,UPT TOD @38MM,#N/A,#N/A
SU029-WS-1,#N/A,8.45,8.55,UPT TOD @75MM,#N/A,#N/A
SU029-WSR1,#N/A,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
SU029-WSR1,#N/A,8.45,8.55,UPT TOD @38MM,#N/A,#N/A
SU029-WSR1,#N/A,8.45,8.55,UPT TOD @75MM,#N/A,#N/A
SU030-IS-P,#N/A,9.01,9.11,UPT TOD @6MM,#N/A,#N/A
SU030-IS-P,#N/A,9.22,9.32,UPT TOD @35MM,#N/A,#N/A
SU031-IS-P,350,9.01,9.11,UPT TOD @6MM,#N/A,#N/A
SU031-IS-P,350,9.22,9.32,UPT TOD @35MM,#N/A,#N/A
SX196-WA-3,225,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
SX196-WA-3,225,8.45,8.55,UPT TOD @75MM,#N/A,#N/A
SX196-WA-3,225,8.45,8.55,UPT TOD @38MM,#N/A,#N/A
SX196-WR-3,255,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
SX196-WR-3,255,8.45,8.55,UPT TOD @75MM,#N/A,#N/A
SX196-WR-3,255,8.45,8.55,UPT TOD @38MM,#N/A,#N/A
SX196-WS-3,275,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
SX196-WS-3,275,8.45,8.55,UPT TOD @75MM,#N/A,#N/A
SX196-WS-3,275,8.45,8.55,UPT TOD @38MM,#N/A,#N/A
TE026-WA-1,241,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
TE026-WA-1,241,8.45,8.55,UPT TOD @75MM,#N/A,#N/A
TE026-WA-1,241,8.45,8.55,UPT TOD @38MM,#N/A,#N/A
TE026-WR-1,256,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
TE026-WR-1,256,8.45,8.55,UPT TOD @75MM,#N/A,#N/A
TE026-WR-1,256,8.45,8.55,UPT TOD @38MM,#N/A,#N/A
TE026-WS-1,268,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
TE026-WS-1,268,8.45,8.55,UPT TOD @75MM,#N/A,#N/A
TE026-WS-1,268,8.45,8.55,UPT TOD @38MM,#N/A,#N/A
TE027-WS-1,276,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
TE027-WS-1,276,8.45,8.55,UPT TOD @38MM,#N/A,#N/A
TE027-WS-1,276,8.45,8.55,UPT TOD @75MM,#N/A,#N/A
TE027-WX-1,291,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
TE027-WX-1,291,8.45,8.55,UPT TOD @38MM,#N/A,#N/A
TE027-WX-1,291,8.45,8.55,UPT TOD @75MM,#N/A,#N/A
TE028-WR-1,261,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
TE028-WR-1,261,8.45,8.55,UPT TOD @38MM,#N/A,#N/A
TE028-WR-1,261,8.45,8.55,UPT TOD @75MM,#N/A,#N/A
TE028-WS-1,276,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
TE028-WS-1,276,8.45,8.55,UPT TOD @38MM,#N/A,#N/A
TE028-WS-1,276,8.45,8.55,UPT TOD @75MM,#N/A,#N/A
TE028-WX-1,291,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
TE028-WX-1,291,8.45,8.55,UPT TOD @38MM,#N/A,#N/A
TE028-WX-1,291,8.45,8.55,UPT TOD @75MM,#N/A,#N/A
TE029-IA-1,242,9.35,9.45,UPT TOD @10MM,#N/A,#N/A
TE029-IA-1,242,9.35,9.45,UPT TOD @50MM,#N/A,#N/A
TE029-IA-1,242,9.35,9.45,UPT TOD @100MM,#N/A,#N/A
TE029-IL-1,229,9.35,9.45,UPT TOD @10MM,#N/A,#N/A
TE029-IL-1,229,9.35,9.45,UPT TOD @50MM,#N/A,#N/A
TE029-IL-1,229,9.35,9.45,UPT TOD @100MM,#N/A,#N/A
TE029-IR-1,255,9.35,9.45,UPT TOD @10MM,#N/A,#N/A
TE029-IR-1,255,9.35,9.45,UPT TOD @50MM,#N/A,#N/A
TE029-IR-1,255,9.35,9.45,UPT TOD @100MM,#N/A,#N/A
TE029-IS-1,268,9.35,9.45,UPT TOD @10MM,#N/A,#N/A
TE029-IS-1,268,9.35,9.45,UPT TOD @50MM,#N/A,#N/A
TE029-IS-1,268,9.35,9.45,UPT TOD @100MM,#N/A,#N/A
TE029-IX-1,281,9.35,9.45,UPT TOD @10MM,#N/A,#N/A
TE029-IX-1,281,9.35,9.45,UPT TOD @50MM,#N/A,#N/A
TE029-IX-1,281,9.35,9.45,UPT TOD @100MM,#N/A,#N/A
TE030-WA-1,241,8.45,8.55,UPT TOD @38MM,#N/A,#N/A
TE030-WA-1,241,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
TE030-WA-1,241,8.45,8.55,UPT TOD @75MM,#N/A,#N/A
TE030-WL-1,226,8.45,8.55,UPT TOD @38MM,#N/A,#N/A
TE030-WL-1,226,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
TE030-WL-1,226,8.45,8.55,UPT TOD @75MM,#N/A,#N/A
TE030-WR-1,256,8.45,8.55,UPT TOD @38MM,#N/A,#N/A
TE030-WR-1,256,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
TE030-WR-1,256,8.45,8.55,UPT TOD @75MM,#N/A,#N/A
TE031-WS-1,276,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
TE031-WS-1,276,8.45,8.55,UPT TOD @38MM,#N/A,#N/A
TE031-WS-1,276,8.45,8.55,UPT TOD @75MM,#N/A,#N/A
TE033-IR-1,255,9.35,9.45,UPT TOD @10MM,#N/A,#N/A
TE033-IR-1,255,9.35,9.45,UPT TOD @65MM,#N/A,#N/A
TE033-IR-1,255,9.35,9.45,UPT TOD @140MM,#N/A,#N/A
TE033-IS-1,269,9.35,9.45,UPT TOD @10MM,#N/A,#N/A
TE033-IS-1,269,9.35,9.45,UPT TOD @65MM,#N/A,#N/A
TE033-IS-1,269,9.35,9.45,UPT TOD @140MM,#N/A,#N/A
TE033-IX-1,277,9.35,9.45,UPT TOD @10MM,#N/A,#N/A
TE033-IX-1,277,9.35,9.45,UPT TOD @65MM,#N/A,#N/A
TE033-IX-1,277,9.35,9.45,UPT TOD @140MM,#N/A,#N/A
TE039-IA-1,231,9.35,9.45,UPT TOD @10MM,#N/A,#N/A
TE039-IA-1,231,9.35,9.45,UPT TOD @75MM,#N/A,#N/A
TE039-IA-1,231,9.35,9.45,UPT TOD @140MM,#N/A,#N/A
TE039-IL-1,221,9.35,9.45,UPT TOD @10MM,#N/A,#N/A
TE039-IL-1,221,9.35,9.45,UPT TOD @75MM,#N/A,#N/A
TE039-IL-1,221,9.35,9.45,UPT TOD @140MM,#N/A,#N/A
TE039-IR-1,241,9.35,9.45,UPT TOD @10MM,#N/A,#N/A
TE039-IR-1,241,9.35,9.45,UPT TOD @75MM,#N/A,#N/A
TE039-IR-1,241,9.35,9.45,UPT TOD @140MM,#N/A,#N/A
TE039-IS-1,251,9.35,9.45,UPT TOD @10MM,#N/A,#N/A
TE039-IS-1,251,9.35,9.45,UPT TOD @75MM,#N/A,#N/A
TE039-IS-1,251,9.35,9.45,UPT TOD @140MM,#N/A,#N/A
TE039-IX-1,261,9.35,9.45,UPT TOD @10MM,#N/A,#N/A
TE039-IX-1,261,9.35,9.45,UPT TOD @75MM,#N/A,#N/A
TE039-IX-1,261,9.35,9.45,UPT TOD @140MM,#N/A,#N/A
TE041-WS-1,285,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
TE041-WS-1,285,8.45,8.55,UPT TOD @38MM,#N/A,#N/A
TE041-WS-1,285,8.45,8.55,UPT TOD @75MM,#N/A,#N/A
TE041-WX-1,294,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
TE041-WX-1,294,8.45,8.55,UPT TOD @38MM,#N/A,#N/A
TE041-WX-1,294,8.45,8.55,UPT TOD @75MM,#N/A,#N/A
TE043-IS-2,271,9.35,9.45,UPT TOD @10MM,#N/A,#N/A
TE043-IS-2,271,9.35,9.45,UPT TOD @50MM,#N/A,#N/A
TE043-IS-2,271,9.35,9.45,UPT TOD @100MM,#N/A,#N/A
TE043-IX-2,286,9.35,9.45,UPT TOD @10MM,#N/A,#N/A
TE043-IX-2,286,9.35,9.45,UPT TOD @50MM,#N/A,#N/A
TE043-IX-2,286,9.35,9.45,UPT TOD @100MM,#N/A,#N/A
TE050-IA-1,262,9.35,9.45,UPT TOD @10MM,#N/A,#N/A
TE050-IA-1,262,9.35,9.45,UPT TOD @80MM,#N/A,#N/A
TE050-IA-1,262,9.35,9.45,UPT TOD @140MM,#N/A,#N/A
TE050-IR-1,267,9.35,9.45,UPT TOD @10MM,5,1
TE050-IR-1,267,9.35,9.45,UPT TOD @80MM,5,1
TE050-IR-1,267,9.35,9.45,UPT TOD @140MM,5,1
TE050-IS-1,280,9.35,9.45,UPT TOD @10MM,5,1
TE050-IS-1,280,9.35,9.45,UPT TOD @80MM,5,1
TE050-IS-1,280,9.35,9.45,UPT TOD @140MM,5,1
VMHA20A,266,9.29,9.45,UPT TOD @3MM,#N/A,#N/A
VMHA20A,266,9.29,9.45,UPT TOD @127MM,#N/A,#N/A
VMHL20A,256,9.29,9.45,UPT TOD @3MM,#N/A,#N/A
VMHL20A,256,9.29,9.45,UPT TOD @127MM,#N/A,#N/A
VMHR20A,276,9.29,9.45,UPT TOD @3MM,#N/A,#N/A
VMHR20A,276,9.29,9.45,UPT TOD @127MM,#N/A,#N/A
VMHS20A,286,9.29,9.45,UPT TOD @3MM,#N/A,#N/A
VMHS20A,286,9.29,9.45,UPT TOD @127MM,#N/A,#N/A
VSIC10A,#N/A,9.24,9.4,UPT TOD @13MM,#N/A,#N/A
VSIC10A,#N/A,9.24,9.4,UPT TOD @178MM,#N/A,#N/A
VSIK10A,#N/A,9.24,9.4,UPT TOD @13MM,#N/A,#N/A
VSIK10A,#N/A,9.24,9.4,UPT TOD @178MM,#N/A,#N/A
VUWA60A,231,8.4,8.56,UPT TOD @32MM,#N/A,#N/A
VUWA60A,231,8.4,8.56,UPT TOD @89MM,#N/A,#N/A
VUWL60A,216,8.4,8.56,UPT TOD @32MM,#N/A,#N/A
VUWL60A,216,8.4,8.56,UPT TOD @89MM,#N/A,#N/A
VUWR60A,246,8.4,8.56,UPT TOD @32MM,#N/A,#N/A
VUWR60A,246,8.4,8.56,UPT TOD @89MM,#N/A,#N/A
VUWS60A,261,8.4,8.56,UPT TOD @32MM,#N/A,#N/A
VUWS60A,261,8.4,8.56,UPT TOD @89MM,#N/A,#N/A
VXIUL60B,257,8.97,9.07,UPT TOD @3MM,#N/A,#N/A
VXIUL60B,257,9.2,9.3,UPT TOD @35 MM,#N/A,#N/A
VZWR60A,250,8.46,8.56,UPT TOD @32MM,#N/A,#N/A
VZWR60A,250,8.46,8.56,UPT TOD @76MM,#N/A,#N/A
WS053-IA-1,241,9.35,9.45,UPT TOD @10MM,4,2
WS053-IA-1,241,9.35,9.45,UPT TOD @65MM,4,2
WS053-IA-1,241,9.35,9.45,UPT TOD @140MM,4,2
WS053-IR-1,255,9.35,9.45,UPT TOD @10MM,4,2
WS053-IR-1,255,9.35,9.45,UPT TOD @65MM,4,2
WS053-IR-1,255,9.35,9.45,UPT TOD @140MM,4,2
WS054-IS-1,269,9.35,9.45,UPT TOD @10MM,4,2
WS054-IS-1,269,9.35,9.45,UPT TOD @65MM,4,2
WS054-IS-1,269,9.35,9.45,UPT TOD @140MM,4,2
XG004-IA-1,248,9.35,9.45,UPT TOD @10MM,5,1
XG004-IA-1,248,9.35,9.45,UPT TOD @70MM,5,1
XG004-IA-1,248,9.35,9.45,UPT TOD @140MM,5,1
XG004-IL-1,238,9.35,9.45,UPT TOD @10MM,5,1
XG004-IL-1,238,9.35,9.45,UPT TOD @70MM,5,1
XG004-IL-1,238,9.35,9.45,UPT TOD @140MM,5,1
XG004-IR-1,258,9.35,9.45,UPT TOD @10MM,5,1
XG004-IR-1,258,9.35,9.45,UPT TOD @70MM,5,1
XG004-IR-1,258,9.35,9.45,UPT TOD @140MM,5,1
XG004-IS-1,268,9.35,9.45,UPT TOD @10MM,5,1
XG004-IS-1,268,9.35,9.45,UPT TOD @70MM,5,1
XG004-IS-1,268,9.35,9.45,UPT TOD @140MM,5,1
XG007-IL-1,231,9.35,9.45,UPT TOD @10MM,#N/A,#N/A
XG007-IL-1,231,9.35,9.45,UPT TOD @70MM,#N/A,#N/A
XG007-IL-1,231,9.35,9.45,UPT TOD @140MM,#N/A,#N/A
XG008-IR-1,256,9.35,9.45,UPT TOD @10MM,#N/A,#N/A
XG008-IR-1,256,9.35,9.45,UPT TOD @70MM,#N/A,#N/A
XG008-IR-1,256,9.35,9.45,UPT TOD @140MM,#N/A,#N/A
XG009-IR-1,260,9.35,9.45,UPT TOD @10MM,#N/A,#N/A
XG009-IR-1,260,9.35,9.45,UPT TOD @70MM,#N/A,#N/A
XG009-IR-1,260,9.35,9.45,UPT TOD @140MM,#N/A,#N/A
XG010-IS-1,277,9.35,9.45,UPT TOD @10MM,#N/A,#N/A
XG010-IS-1,277,9.35,9.45,UPT TOD @140MM,#N/A,#N/A
XG010-IS-1,277,9.35,9.45,UPT TOD @70MM,#N/A,#N/A
XG011-WR-1,261,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
XG011-WR-1,261,8.45,8.55,UPT TOD @38MM,#N/A,#N/A
XG011-WR-1,261,8.45,8.55,UPT TOD @75MM,#N/A,#N/A
XG011-WS-1,276,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
XG011-WS-1,276,8.45,8.55,UPT TOD @38MM,#N/A,#N/A
XG011-WS-1,276,8.45,8.55,UPT TOD @75MM,#N/A,#N/A
XG011-WX-1,289,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
XG011-WX-1,289,8.45,8.55,UPT TOD @38MM,#N/A,#N/A
XG011-WX-1,289,8.45,8.55,UPT TOD @75MM,#N/A,#N/A
XG012-WS-1,276,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
XG012-WS-1,276,8.45,8.55,UPT TOD @38MM,#N/A,#N/A
XG012-WS-1,276,8.45,8.55,UPT TOD @75MM,#N/A,#N/A
XG012-WX-1,291,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
XG012-WX-1,291,8.45,8.55,UPT TOD @38MM,#N/A,#N/A
XG012-WX-1,291,8.45,8.55,UPT TOD @75MM,#N/A,#N/A
XG015-WL-1,221,8.45,8.55,UPT TOD @10MM,6,1
XG015-WL-1,221,8.45,8.55,UPT TOD @38MM,6,1
XG015-WL-1,221,8.45,8.55,UPT TOD @75MM,6,1
XG015-WR-1,241,8.45,8.55,UPT TOD @10MM,3,1
XG015-WR-1,241,8.45,8.55,UPT TOD @38MM,3,1
XG015-WR-1,241,8.45,8.55,UPT TOD @75MM,3,1
XG015-WS-1,261,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
XG015-WS-1,261,8.45,8.55,UPT TOD @38MM,#N/A,#N/A
XG015-WS-1,261,8.45,8.55,UPT TOD @75MM,#N/A,#N/A
XG015-WSR1,251,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
XG015-WSR1,251,8.45,8.55,UPT TOD @38MM,#N/A,#N/A
XG015-WSR1,251,8.45,8.55,UPT TOD @75MM,#N/A,#N/A
XG016-WS-1,266,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
XG016-WS-1,266,8.45,8.55,UPT TOD @38MM,#N/A,#N/A
XG016-WS-1,266,8.45,8.55,UPT TOD @75MM,#N/A,#N/A
XG018-IL-1,204,9.35,9.45,UPT TOD @10MM,5,1
XG018-IL-1,204,9.35,9.45,UPT TOD @38MM,5,1
XG018-IL-1,204,9.35,9.45,UPT TOD @75MM,5,1
XG018-IR-1,226,9.35,9.45,UPT TOD @10MM,5,1
XG018-IR-1,226,9.35,9.45,UPT TOD @38MM,5,1
XG018-IR-1,226,9.35,9.45,UPT TOD @75MM,5,1
XG018-IS-1,236,9.35,9.45,UPT TOD @10MM,5,1
XG018-IS-1,236,9.35,9.45,UPT TOD @38MM,5,1
XG018-IS-1,236,9.35,9.45,UPT TOD @75MM,5,1
XG019-IL-1,238,9.35,9.45,UPT TOD @10MM,#N/A,#N/A
XG019-IL-1,238,9.35,9.45,UPT TOD @70MM,#N/A,#N/A
XG019-IL-1,238,9.35,9.45,UPT TOD @140MM,#N/A,#N/A
XG020-IR-1,248,9.35,9.45,UPT TOD @10MM,5,1
XG020-IR-1,248,9.35,9.45,UPT TOD @70MM,5,1
XG020-IR-1,248,9.35,9.45,UPT TOD @140MM,5,1
XG020-IS-1,256,9.35,9.45,UPT TOD @10MM,5,1
XG020-IS-1,256,9.35,9.45,UPT TOD @70MM,5,1
XG020-IS-1,256,9.35,9.45,UPT TOD @140MM,5,1
XG021-IS-1,258,9.35,9.45,UPT TOD @10MM,#N/A,#N/A
XG021-IS-1,258,9.35,9.45,UPT TOD @70MM,#N/A,#N/A
XG021-IS-1,258,9.35,9.45,UPT TOD @140MM,#N/A,#N/A
XG022-IX-1,268,9.35,9.45,UPT TOD @10MM,#N/A,#N/A
XG022-IX-1,268,9.35,9.45,UPT TOD @70MM,#N/A,#N/A
XG022-IX-1,268,9.35,9.45,UPT TOD @140MM,#N/A,#N/A
YM113-IR-5,268,9.35,9.45,UPT TOD @10MM,#N/A,#N/A
YM113-IR-5,268,9.35,9.45,UPT TOD @45MM,#N/A,#N/A
YM113-IR-6,275,9.35,9.45,UPT TOD @10MM,#N/A,#N/A
YM113-IR-6,275,9.35,9.45,UPT TOD @45MM,#N/A,#N/A
YM113-IR-7,282,9.35,9.45,UPT TOD @10MM,#N/A,#N/A
YM113-IR-7,282,9.35,9.45,UPT TOD @45MM,#N/A,#N/A
YM113-IR-8,292,9.35,9.45,UPT TOD @10MM,#N/A,#N/A
YM113-IR-8,292,9.35,9.45,UPT TOD @45MM,#N/A,#N/A
YM113-IR-9,299,9.35,9.45,UPT TOD @10MM,#N/A,#N/A
YM113-IR-9,299,9.35,9.45,UPT TOD @45MM,#N/A,#N/A
YM113-IR-P,316,9.35,9.45,UPT TOD @10MM,#N/A,#N/A
YM113-IR-P,316,9.35,9.45,UPT TOD @45MM,#N/A,#N/A
YM113-ISR5,278,9.35,9.45,UPT TOD @10MM,#N/A,#N/A
YM113-ISR5,278,9.35,9.45,UPT TOD @45MM,#N/A,#N/A
YM113-ISR6,285,9.35,9.45,UPT TOD @10MM,#N/A,#N/A
YM113-ISR6,285,9.35,9.45,UPT TOD @45MM,#N/A,#N/A
YM113-ISR7,292,9.35,9.45,UPT TOD @10MM,#N/A,#N/A
YM113-ISR7,292,9.35,9.45,UPT TOD @45MM,#N/A,#N/A
YM113-ISR8,302,9.35,9.45,UPT TOD @10MM,#N/A,#N/A
YM113-ISR8,302,9.35,9.45,UPT TOD @45MM,#N/A,#N/A
YM113-ISR9,309,9.35,9.45,UPT TOD @10MM,#N/A,#N/A
YM113-ISR9,309,9.35,9.45,UPT TOD @45MM,#N/A,#N/A
YM113-ISRP,321,9.35,9.45,UPT TOD @10MM,#N/A,#N/A
YM113-ISRP,321,9.35,9.45,UPT TOD @45MM,#N/A,#N/A
YM113-WR-1,241,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
YM113-WR-1,241,8.45,8.55,UPT TOD @38MM,#N/A,#N/A
YM113-WR-1,241,8.45,8.55,UPT TOD @75MM,#N/A,#N/A
YM113-WR-3,256,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
YM113-WR-3,256,8.45,8.55,UPT TOD @45MM,#N/A,#N/A
YM113-WR-3,256,8.45,8.55,UPT TOD @100MM,#N/A,#N/A
YM113-WS-1,261,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
YM113-WS-1,261,8.45,8.55,UPT TOD @75MM,#N/A,#N/A
YM113-WS-1,261,8.45,8.55,UPT TOD @38MM,#N/A,#N/A
YM113-WS-3,276,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
YM113-WS-3,276,8.45,8.55,UPT TOD @45MM,#N/A,#N/A
YM113-WS-3,276,8.45,8.55,UPT TOD @100MM,#N/A,#N/A
YM113-WSR1,251,8.45,8.55,UPT TOD @38MM,#N/A,#N/A
YM113-WSR1,251,8.45,8.55,UPT TOD @75MM,#N/A,#N/A
YM113-WSR1,251,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
YM113-WSR3,266,8.45,8.55,UPT TOD @10MM,#N/A,#N/A
YM113-WSR3,266,8.45,8.55,UPT TOD @45MM,#N/A,#N/A
YM113-WSR3,266,8.45,8.55,UPT TOD @100MM,#N/A,#N/A
YM114-IA-6,249,9.35,9.45,UPT TOD @10MM,#N/A,#N/A
YM114-IA-6,249,9.35,9.45,UPT TOD @50MM,#N/A,#N/A
YM114-IA-6,249,9.35,9.45,UPT TOD @45MM,#N/A,#N/A
YM114-IA-7,257,9.35,9.45,UPT TOD @10MM,#N/A,#N/A
YM114-IA-7,257,9.35,9.45,UPT TOD @50MM,#N/A,#N/A
YM114-IA-7,257,9.35,9.45,UPT TOD @45MM,#N/A,#N/A
YM114-IA-8,265,9.35,9.45,UPT TOD @10MM,#N/A,#N/A
YM114-IA-8,265,9.35,9.45,UPT TOD @50MM,#N/A,#N/A
YM114-IA-8,265,9.35,9.45,UPT TOD @45MM,#N/A,#N/A
YM114-IA-9,273,9.35,9.45,UPT TOD @10MM,#N/A,#N/A
YM114-IA-9,273,9.35,9.45,UPT TOD @50MM,#N/A,#N/A
YM114-IA-9,273,9.35,9.45,UPT TOD @45MM,#N/A,#N/A
YM114-IA-P,281,9.35,9.45,UPT TOD @50MM,#N/A,#N/A
YM114-IA-P,281,9.35,9.45,UPT TOD @10MM,#N/A,#N/A
YM114-IA-P,281,9.35,9.45,UPT TOD @45MM,#N/A,#N/A
YM114-IL-6,239,9.35,9.45,UPT TOD @10MM,#N/A,#N/A
YM114-IL-6,239,9.35,9.45,UPT TOD @50MM,#N/A,#N/A
YM114-IL-6,239,9.35,9.45,UPT TOD @45MM,#N/A,#N/A
YM114-IL-7,247,9.35,9.45,UPT TOD @10MM,#N/A,#N/A
YM114-IL-7,247,9.35,9.45,UPT TOD @50MM,#N/A,#N/A
YM114-IL-7,247,9.35,9.45,UPT TOD @45MM,#N/A,#N/A
YM114-IL-8,255,9.35,9.45,UPT TOD @10MM,#N/A,#N/A
YM114-IL-8,255,9.35,9.45,UPT TOD @50MM,#N/A,#N/A
YM114-IL-8,255,9.35,9.45,UPT TOD @45MM,#N/A,#N/A
YM114-IL-9,263,9.35,9.45,UPT TOD @10MM,#N/A,#N/A
YM114-IL-9,263,9.35,9.45,UPT TOD @50MM,#N/A,#N/A
YM114-IL-9,263,9.35,9.45,UPT TOD @45MM,#N/A,#N/A
YM114-IL-P,271,9.35,9.45,UPT TOD @50MM,#N/A,#N/A
YM114-IL-P,271,9.35,9.45,UPT TOD @10MM,#N/A,#N/A
YM114-IL-P,271,9.35,9.45,UPT TOD @45MM,#N/A,#N/A
YM114-IR-5,250,9.35,9.45,UPT TOD @10MM,#N/A,#N/A
YM114-IR-5,250,9.35,9.45,UPT TOD @45MM,#N/A,#N/A
YM114-IR-6,258,9.35,9.45,UPT TOD @10MM,#N/A,#N/A
YM114-IR-6,258,9.35,9.45,UPT TOD @45MM,#N/A,#N/A
YM114-IR-7,266,9.35,9.45,UPT TOD @10MM,#N/A,#N/A
YM114-IR-7,266,9.35,9.45,UPT TOD @45MM,#N/A,#N/A
YM114-IR-8,275,9.35,9.45,UPT TOD @10MM,#N/A,#N/A
YM114-IR-8,275,9.35,9.45,UPT TOD @45MM,#N/A,#N/A
YM114-IR-9,284,9.35,9.45,UPT TOD @10MM,#N/A,#N/A
YM114-IR-9,284,9.35,9.45,UPT TOD @45MM,#N/A,#N/A
YM114-IR-A,306,9.35,9.45,UPT TOD @10MM,#N/A,#N/A
YM114-IR-A,306,9.35,9.45,UPT TOD @45MM,#N/A,#N/A
YM114-IR-P,295,9.35,9.45,UPT TOD @10MM,#N/A,#N/A
YM114-IR-P,295,9.35,9.45,UPT TOD @45MM,#N/A,#N/A
